uri	plot
http://www.wikidata.org/entity/Q637884	Baby Bink couldn't ask for more: he has adoring (if somewhat sickly-sweet) parents, lives in a huge mansion, and he's just about to appear in the social pages of the paper. Unfortunately, not everyone in the world is as nice as Baby Bink's parents—especially the three enterprising kidnappers who pretend to be photographers from the newspaper. Successfully kidnapping Baby Bink, they have a harder time keeping hold of the rascal, who not only keeps one step ahead of them, but seems to be more than a little bit smarter than the three bumbling criminals.
http://www.wikidata.org/entity/Q1753829	"Moorish ruler El Mansuh is determined to locate a massive bell made of gold known as the ""Mother of Voices."" Viking explorer Rolfe also becomes intent on finding the mythical treasure, and sails with his crew from Scandinavia to Africa to track it down. Reluctantly working together, El Mansuh and Rolfe, along with their men, embark on a quest for the prized object, but only one leader will be able to claim the bell as his own — if it even exists at all."
http://www.wikidata.org/entity/Q1219544	This remarkable film is based on P. Bazhov’s fairy tale “The Malachite Box”. Little Danila was the most inquisitive apprentice of old Prokopich, a famous stone-carving master. Years passed… Like his teacher, the grown-up Danila has learned to feel the soul of his material and became an expert in handling rare precious stones found in the Ural Mountains. One day he met the Mistress of the Copper Mountain, a fairy who ordered for herself an unusual stone flower.
http://www.wikidata.org/entity/Q1750339	Jerry Kingsley is a wealthy garment manufacturer left lonely in his 50s when his wife dies. Despite the difference in their ages, he strikes up a romance with divorced 24-year-old receptionist Betty. The relationship is dismissed by his daughter, Lillian, discouraged by his sister, Evelyn, and denounced by Betty's mother. But when Jerry begins to mention marriage, even Betty is forced to confront her ambivalence.
http://www.wikidata.org/entity/Q1628022	Andrew Crocker-Harris has been forced from his position as the classics master at an English public school due to poor health. As he winds up his final term, he discovers not only that his wife, Millie, has been unfaithful to him with one of his fellow schoolmasters, but that the school's students and faculty have long disdained him. However, an unexpected act of kindness causes Crocker-Harris to re-evaluate his life's work.
http://www.wikidata.org/entity/Q1955033	The future is bleak for a troubled boy from a broken home in the slums. He runs away when his step father breaks his violin, ending up sleeping in the basement of a music school for poor children.
http://www.wikidata.org/entity/Q1779738	After 30 years of searching, Harry has finally met the girl of his dreams. Unfortunately, before they even have a chance to go on their first date, Harry intercepts some chilling news: WWIII has begun and nuclear missiles will destroy Los Angeles in less than an hour!
http://www.wikidata.org/entity/Q12126557	The story about three radical environmentalists coming together to execute the most intense protest of their lives: the explosion of a hydroelectric dam.
http://www.wikidata.org/entity/Q10328608	In the 1930s, novelist and politician Graciliano Ramos is accused of being a communist sympathizer. He is then arrested and sent to the Ilha Grande prison, where he experiences the disturbing treatment reserved for common prisoners.
http://www.wikidata.org/entity/Q725842	Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.
http://www.wikidata.org/entity/Q463313	In director Baz Luhrmann's contemporary take on William Shakespeare's classic tragedy, the Montagues and Capulets have moved their ongoing feud to the sweltering suburb of Verona Beach, where Romeo and Juliet fall in love and secretly wed. Though the film is visually modern, the bard's dialogue remains.
http://www.wikidata.org/entity/Q329564	The favorite slave girl of a tyrannical sheik falls in love with a cloth merchant. Meanwhile, a hunchback clown suffers unrequited love for a traveling dancer who wants to join the harem.
http://www.wikidata.org/entity/Q5500832	Chronicles the Mississippi voter registration drive from 1961-1964.
http://www.wikidata.org/entity/Q921764	After striking gold in Alaska, the romantic George sends his womanizing partner Sam to bring his fiancée up from Seattle. When Sam finds that she has already married, he returns instead with Angel, a dancer originally from France.
http://www.wikidata.org/entity/Q116068	In 1945, the dictator of fascist Italy and Hitler's close ally Benito Mussolini faces defeat. In a desperate attempt to avoid capture, he tries to flee the country with his lover Claretta Petacci, but Italian partisans are on their tail.
http://www.wikidata.org/entity/Q1542915	The life of a respected British politician at the height of his career crumbles when he becomes obsessed with his son's lover.
http://www.wikidata.org/entity/Q221075	Twenty-eight days after a killer virus was accidentally unleashed from a British research facility, a small group of London survivors are caught in a desperate struggle to protect themselves from the infected. Carried by animals and humans, the virus turns those it infects into homicidal maniacs -- and it's absolutely impossible to contain.
http://www.wikidata.org/entity/Q957057	A teacher discovers his calling. Marco relocates to Palermo from Milan and takes a job teaching in a reform school while he waits for a high school position. He tries to understand and motivate his handful of students, reading them colloquial poetry, encouraging them to stand up for their rights, finding out about their histories. Natale, in for murder, enamoured of the Mafia, the King Rat within the group; Mery, a drag queen, arrested for assault when defending himself, in love with Mario and, in daylight, rejected by all; Pietro, illiterate, muscular, believing his destiny is set; the callow Claudio, vulnerable, learning to harden himself. What can Mario learn and do in such a short time?
